Date,LQD,HYG,SPY
2024-04-05,-0.13878195872974042,-0.008826829184021001,-0.00906016288947753
2024-04-08,-0.13886272243730668,-0.0065046782335167475,-0.008505861035849716
2024-04-09,-0.13443700817624937,-0.004440367521850397,-0.007358942638933108
2024-04-10,-0.1467481348892744,-0.013214085248904328,-0.017298181426945947
2024-04-11,-0.14851843428282974,-0.014116639569451195,-0.009881946918144258
2024-04-12,-0.14658729191372522,-0.014633114448352136,-0.023548700522261545
2024-04-15,-0.1560018077393447,-0.020310366107162747,-0.035781836159310076
2024-04-16,-0.1588179286946585,-0.02353597926702866,-0.03754034827972341
2024-04-17,-0.15423130301418353,-0.02224552972869398,-0.04323632530453825
2024-04-18,-0.15592111247564722,-0.02147178204146405,-0.04520508778335619
2024-04-19,-0.1550360654446723,-0.0196649711088428,-0.05353895309722756
2024-04-22,-0.15294408010001848,-0.014246240603993265,-0.04482284170494111
2024-04-23,-0.151495740433933,-0.010246539300079682,-0.0334881194739135
2024-04-24,-0.15479452720542553,-0.012439770131164929,-0.03394675471280961
2024-04-25,-0.1572890990973782,-0.014503967356729541,-0.03761673744217231
2024-04-26,-0.15407032315089697,-0.011407501288486221,-0.028499222625656184
2024-04-29,-0.15052999814015766,-0.008440068825763869,-0.025058767706981566
2024-04-30,-0.15519704530885592,-0.015665383291030843,-0.040503010615655644
2024-05-01,-0.15168293428006452,-0.010477256379925137,-0.04361863143618805
2024-05-02,-0.14643165066770625,-0.0043810143322591255,-0.03467311234165049
2024-05-03,-0.14045383591108018,-0.00023037662154012928,-0.02270763904327977
2024-05-06,-0.13803044559136557,0.0,-0.012615381713496299
2024-05-07,-0.13762621639301376,0.0,-0.011525815243618287
2024-05-08,-0.13980758936640114,-0.0023324866460987526,-0.011430328790557387
2024-05-09,-0.13843419568263682,-0.0020735607894983854,-0.005734351767710533
2024-05-10,-0.14118111993700544,-0.0036282495807753445,-0.004453452066401242
2024-05-13,-0.14085772289008847,-0.003887062072208569,-0.004319771034083875
2024-05-14,-0.13835350041983618,-0.0023324866460989746,0.0
2024-05-15,-0.13067875804389484,0.0,0.0
2024-05-16,-0.13205228861449936,-0.0023240166310214416,-0.002057530191465484
2024-05-17,-0.13407172351133667,-0.0021950050144593503,-0.0006229404838185015
2024-05-20,-0.13447567893421386,-0.0016785066653551839,0.0
2024-05-21,-0.13302172687538616,-0.0024531412190378354,0.0
2024-05-22,-0.13431415151997828,-0.004648598111910651,-0.0028793326885415693
2024-05-23,-0.13811120929803455,-0.00813451008772903,-0.010162809778735737
2024-05-24,-0.1357683089104117,-0.004648598111910762,-0.0036134750132890137
2024-05-28,-0.14093855504062636,-0.008650895466859487,-0.002916938560158844
2024-05-29,-0.14554338677759704,-0.011620535035001378,-0.009899154766700335
2024-05-30,-0.1402923084968445,-0.0076180117386247526,-0.016467115084154438
2024-05-31,-0.1364953876056284,-0.004132099762806707,-0.0075088758152670465
2024-06-03,-0.13053509446681166,-0.0010446325966041448,-0.006699758257728838
2024-06-04,-0.12712939844877624,-0.0015633903436996777,-0.005589557205183282
2024-06-05,-0.1242099957692655,0.0,0.0
2024-06-06,-0.12477760036451135,-0.001683812305154131,-1.8569009325841712e-05
2024-06-07,-0.1326435747721424,-0.004273702844716731,-0.0012342514534101623
2024-06-10,-0.13442763137342417,-0.0033669479270486136,0.0
2024-06-11,-0.13069730631883647,-0.0020722282168755823,0.0
2024-06-12,-0.1253452049606547,0.0,0.0
2024-06-13,-0.12120962405058278,-0.00012933351679200733,0.0
2024-06-14,-0.12047994449015242,-0.004006975229751797,0.0
2024-06-17,-0.12461552540022414,-0.003360420207679793,0.0
2024-06-18,-0.12056077664069009,-0.00025855447317124636,0.0
2024-06-20,-0.1234801793210979,-0.0009047718110536396,-0.002716544837252255
2024-06-21,-0.12323686154216373,0.0,-0.004053508327289568
2024-06-24,-0.12234490168584011,-0.0010335006571542404,-0.007290976298572005
2024-06-25,-0.12266925694691788,0.0,-0.003468314709390352
2024-06-26,-0.12745361682211642,-0.002196183135556473,-0.0022244918652621903
2024-06-27,-0.12575066614774433,-0.0010337957502271067,-0.0006516408166927778
2024-06-28,-0.13134594839712288,-0.0034880621855810645,-0.004583940284822008
2024-07-01,-0.1365053804032711,-0.0036830309559299224,-0.0025353043714884116
2024-07-02,-0.13097183447943672,-0.0009559432465261475,0.0
2024-07-03,-0.12454290650764166,0.0,0.0
2024-07-05,-0.11998584855688321,0.0,0.0
2024-07-08,-0.12006709137063265,-0.000257669067134203,0.0
2024-07-09,-0.12169475384334039,-0.0014204804508946012,0.0
2024-07-10,-0.11957895004944896,0.0,0.0
2024-07-11,-0.11485920113958559,0.0,-0.008622442317248624
2024-07-12,-0.111604081524879,0.0,-0.0023692969983762913
2024-07-15,-0.11648645294997872,0.0,0.0
2024-07-16,-0.1113599424204188,0.0,0.0
2024-07-17,-0.11095297546911609,-0.0011497057409113332,-0.014021016055396296
2024-07-18,-0.11477775299423043,-0.0031935041076452952,-0.021598208432399013
2024-07-19,-0.11803287260893713,-0.003960122141245748,-0.02809525752663844
2024-07-22,-0.1185210823739894,-0.00025561311508837115,-0.01807512944740619
2024-07-23,-0.11917205154201527,-0.00012780655754440762,-0.019615339919691888
2024-07-24,-0.12454290650764166,-0.003321310665189592,-0.04183329178733386
2024-07-25,-0.12104378467531463,-0.0031935041076455173,-0.04682561402166807
2024-07-26,-0.11616107103176898,-1.1102230246251565e-16,-0.03615048066862714
2024-07-29,-0.11428947478530971,-0.0008944245911448601,-0.035583851763230534
2024-07-30,-0.11355705747192835,-0.00038330901752559043,-0.04047016670986969
2024-07-31,-0.10843027316779086,0.0,-0.024873345687441373
2024-08-01,-0.10547370549363122,-0.002188738459392048,-0.038681903623451364
2024-08-02,-0.09673514082835044,-0.005516573933386226,-0.05658039122366554
2024-08-05,-0.09902191728675935,-0.011660108981389805,-0.08405607164496776
2024-08-06,-0.1049021996005648,-0.007948419764608139,-0.07561152676258587
2024-08-07,-0.10898535254404884,-0.006028709833370671,-0.0817900550076528
2024-08-08,-0.10857735893561382,-0.0019331668723555628,-0.06056364828236338
2024-08-09,-0.10400394291191584,-0.0020606769093992616,-0.05642093674994342
